id,data,origem_antena,origem_altura,destino_antena,destino_altura,origem_lat,origem_lng,destino_lat,destino_lng,distancia,freq,pw,sf,cr,rssi,snr,cobertura
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-27,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-25,6,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,7,Praia
36,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,20,7,4/5,-26,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-33,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-33,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-32,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,7,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-33,6,Praia
37,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,10,4/5,-31,6,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-30,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-30,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,9,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-30,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-30,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-30,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-32,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,7,Praia
38,2023-05-23,3,1.5,3,1.5,-32.2178722,-52.1883906,-32.2178860,-52.1884210,3,902.50,17,9,4/5,-31,8,Praia
